order_id,customer_id,product_id,quantity,order_date,status
1288,543,40,4,2025-12-06,SHIPPED
1289,430,32,5,2025-12-12,PENDING
1290,561,50,5,2025-10-21,PENDING
1291,369,21,3,2025-10-24,SHIPPED
1292,580,36,1,2025-12-14,SHIPPED
1293,928,9,1,2025-11-15,CANCELLED
1294,412,34,5,2025-11-07,DELIVERED
1295,985,12,2,2025-12-11,CANCELLED
1296,282,37,4,2025-11-17,PENDING
1297,553,1,1,2025-11-02,DELIVERED
1298,197,50,5,2025-11-07,PENDING
1299,572,21,5,2025-10-25,CANCELLED
1300,216,43,4,2025-11-27,SHIPPED
1301,295,1,5,2025-11-29,PENDING
1302,873,5,1,2025-12-12,PENDING
1303,448,12,3,2025-11-24,PENDING
1304,93,40,4,2025-10-22,CANCELLED
1305,35,29,4,2025-11-30,CANCELLED
1306,530,45,5,2025-11-02,CANCELLED
1307,924,33,3,2025-11-20,CANCELLED
1308,565,8,4,2025-10-27,DELIVERED
1309,305,35,4,2025-12-12,PENDING
1310,219,30,5,2025-11-05,PENDING
1311,384,24,5,2025-10-31,SHIPPED
1312,274,29,2,2025-11-03,SHIPPED
1313,972,46,3,2025-11-12,DELIVERED
1314,854,2,4,2025-12-20,PENDING
1315,81,28,4,2025-12-09,CANCELLED
1316,872,14,4,2025-10-25,SHIPPED
1317,298,40,3,2025-11-12,DELIVERED
1318,567,24,4,2025-12-19,PENDING
1319,131,32,3,2025-10-30,DELIVERED
1320,885,49,3,2025-12-01,PENDING
1321,839,45,3,2025-12-16,DELIVERED
1322,394,46,4,2025-12-09,PENDING
1323,479,46,4,2025-12-02,SHIPPED
1324,153,25,5,2025-11-06,DELIVERED
1325,39,12,1,2025-11-14,SHIPPED
1326,130,42,3,2025-11-12,SHIPPED
1327,202,49,1,2025-11-14,SHIPPED
1328,241,17,1,2025-12-07,CANCELLED
1329,354,12,5,2025-11-10,DELIVERED
1330,697,23,1,2025-11-01,CANCELLED
1331,417,37,3,2025-11-02,PENDING
1332,554,46,3,2025-12-08,SHIPPED
1333,676,14,2,2025-12-17,PENDING
1334,482,1,4,2025-10-28,CANCELLED
1335,861,6,4,2025-12-17,PENDING
1336,334,49,2,2025-12-11,SHIPPED
1337,694,3,4,2025-11-22,DELIVERED
1338,591,18,4,2025-11-17,PENDING
1339,657,8,4,2025-11-22,SHIPPED
1340,365,7,1,2025-11-30,PENDING
1341,518,40,3,2025-11-27,SHIPPED
1342,721,14,5,2025-11-05,SHIPPED
1343,366,17,3,2025-12-12,PENDING
1344,560,12,3,2025-12-14,CANCELLED
1345,3,43,3,2025-12-12,SHIPPED
1346,255,50,4,2025-12-18,PENDING
1347,610,27,5,2025-10-25,CANCELLED
1348,36,13,1,2025-10-22,PENDING
1349,35,46,5,2025-11-29,SHIPPED
1350,935,47,3,2025-12-15,DELIVERED
1351,876,6,2,2025-11-15,PENDING
1352,56,32,3,2025-11-15,PENDING
1353,317,35,1,2025-11-29,SHIPPED
1354,131,19,2,2025-11-07,CANCELLED
1355,426,3,5,2025-11-04,PENDING
1356,557,19,4,2025-11-16,CANCELLED
1357,260,45,2,2025-12-05,PENDING
1358,321,32,5,2025-12-20,SHIPPED
1359,313,44,1,2025-11-30,CANCELLED
1360,91,18,3,2025-11-17,PENDING
1361,400,16,2,2025-12-11,PENDING
1362,293,15,4,2025-12-16,SHIPPED
1363,787,26,1,2025-12-02,CANCELLED
1364,589,33,3,2025-12-18,CANCELLED
1365,720,16,4,2025-12-18,SHIPPED
1366,582,19,1,2025-12-14,SHIPPED
1367,544,42,5,2025-12-14,PENDING
1368,550,32,3,2025-11-24,CANCELLED
1369,956,12,3,2025-11-10,PENDING
1370,735,49,2,2025-12-12,DELIVERED
1371,637,12,4,2025-12-02,SHIPPED
1372,940,43,2,2025-10-31,SHIPPED
1373,888,16,1,2025-11-02,CANCELLED
1374,372,36,3,2025-11-20,CANCELLED
1375,92,26,3,2025-12-06,DELIVERED
1376,476,47,5,2025-10-30,SHIPPED
1377,886,12,3,2025-10-22,DELIVERED
1378,963,35,4,2025-11-03,PENDING
1379,937,10,2,2025-11-23,PENDING
1380,753,14,3,2025-11-10,DELIVERED
1381,440,37,4,2025-11-28,CANCELLED
1382,207,28,5,2025-12-15,DELIVERED
1383,583,5,2,2025-11-23,PENDING
1384,607,38,5,2025-11-17,PENDING
1385,409,34,2,2025-12-10,SHIPPED
1386,164,32,1,2025-11-28,SHIPPED
1387,534,10,2,2025-11-18,PENDING
1388,910,44,3,2025-10-25,SHIPPED
1389,7,5,1,2025-11-13,CANCELLED
1390,583,37,3,2025-11-02,CANCELLED
1391,601,7,4,2025-11-10,SHIPPED
1392,930,42,5,2025-10-21,PENDING
1393,947,10,2,2025-12-12,SHIPPED
1394,555,33,5,2025-11-13,DELIVERED
1395,654,10,2,2025-12-05,CANCELLED
1396,848,49,5,2025-11-12,PENDING
1397,305,44,1,2025-12-15,PENDING
1398,781,40,3,2025-10-26,CANCELLED
1399,693,28,4,2025-11-14,CANCELLED
1400,138,17,2,2025-12-06,DELIVERED
1401,859,37,4,2025-12-19,DELIVERED
1402,937,24,4,2025-12-10,DELIVERED
1403,45,6,3,2025-12-10,PENDING
1404,879,37,1,2025-11-18,SHIPPED
1405,467,41,2,2025-10-30,PENDING
1406,933,30,4,2025-12-20,DELIVERED
1407,650,2,1,2025-11-19,SHIPPED
1408,10,42,3,2025-11-21,PENDING
1409,321,31,1,2025-12-06,DELIVERED
1410,539,50,3,2025-12-05,CANCELLED
1411,441,23,1,2025-12-18,CANCELLED
1412,963,29,3,2025-10-25,PENDING
1413,511,8,4,2025-11-12,SHIPPED
1414,101,5,4,2025-12-19,SHIPPED
1415,676,4,4,2025-11-12,DELIVERED
1416,909,19,4,2025-10-27,CANCELLED
1417,287,23,2,2025-11-16,PENDING
1418,18,41,4,2025-12-10,SHIPPED
1419,509,42,3,2025-12-04,DELIVERED
1420,259,14,3,2025-12-10,CANCELLED
1421,879,42,2,2025-12-15,CANCELLED
1422,817,14,4,2025-10-25,CANCELLED
1423,762,16,2,2025-12-11,SHIPPED
1424,346,25,1,2025-12-16,SHIPPED
1425,406,18,5,2025-12-18,CANCELLED
1426,551,38,5,2025-10-23,PENDING
1427,963,31,3,2025-12-19,PENDING
1428,156,3,5,2025-11-20,PENDING
1429,644,19,3,2025-11-25,CANCELLED
1430,772,2,2,2025-10-23,SHIPPED
1431,325,39,4,2025-11-21,CANCELLED
1432,187,34,2,2025-12-20,PENDING
1433,790,5,5,2025-11-17,PENDING
1434,549,16,3,2025-10-22,CANCELLED
1435,565,13,2,2025-12-02,PENDING
1436,607,41,3,2025-12-20,SHIPPED
1437,757,25,1,2025-12-09,PENDING
1438,50,50,3,2025-11-25,CANCELLED
1439,637,13,2,2025-12-16,SHIPPED
1440,17,41,3,2025-11-19,SHIPPED
1441,837,15,4,2025-11-14,CANCELLED
1442,70,16,1,2025-11-23,DELIVERED
1443,313,25,1,2025-11-16,CANCELLED
1444,233,33,1,2025-11-22,SHIPPED
1445,464,10,4,2025-11-27,SHIPPED
1446,766,25,4,2025-11-07,PENDING
1447,402,34,2,2025-11-22,PENDING
1448,884,46,1,2025-12-14,PENDING
1449,89,20,4,2025-10-22,SHIPPED
1450,837,16,5,2025-11-04,SHIPPED
1451,709,22,2,2025-12-20,SHIPPED
1452,929,50,2,2025-10-30,CANCELLED
1453,177,23,4,2025-12-18,CANCELLED
1454,774,12,5,2025-11-06,PENDING
1455,806,49,5,2025-12-19,DELIVERED
1456,783,38,2,2025-12-09,SHIPPED
1457,634,32,1,2025-11-20,
1458,340,18,1,2025-11-03,CANCELLED
1459,317,28,2,2025-10-22,PENDING
1460,203,29,4,2025-12-12,SHIPPED
1461,475,27,4,2025-12-11,CANCELLED
1462,565,35,2,2025-10-30,PENDING
1463,356,20,3,2025-12-14,DELIVERED
1464,227,40,1,2025-11-25,SHIPPED
1465,680,29,4,2025-11-04,PENDING
1466,25,15,1,2025-12-12,PENDING
1467,233,13,3,2025-11-29,DELIVERED
1468,852,7,5,2025-12-01,DELIVERED
1469,543,32,2,2025-11-13,PENDING
1470,645,19,3,2025-12-20,CANCELLED
1471,268,3,3,2025-11-01,PENDING
1472,399,16,4,2025-11-28,DELIVERED
1473,6,5,4,2025-12-19,CANCELLED
1474,594,38,2,2025-10-21,DELIVERED
1475,669,19,3,2025-11-24,CANCELLED
1476,241,36,2,2025-11-22,SHIPPED
1477,609,31,5,2025-12-12,CANCELLED
1478,267,47,2,2025-12-12,SHIPPED
1479,674,38,1,2025-11-29,CANCELLED
1480,21,1,3,2025-11-25,SHIPPED
1481,732,7,1,2025-11-27,DELIVERED
1482,202,10,4,2025-12-20,DELIVERED
1483,890,26,5,2025-10-29,SHIPPED
1484,159,37,5,2025-10-27,SHIPPED
1485,656,29,1,2025-11-04,CANCELLED
1486,431,22,1,2025-11-19,PENDING
1487,977,30,4,2025-10-22,CANCELLED
1488,502,48,3,2025-11-10,DELIVERED
1489,363,34,4,2025-12-13,DELIVERED
1490,785,43,5,2025-11-10,PENDING
1491,579,4,3,2025-10-31,DELIVERED
1492,425,3,4,2025-11-24,CANCELLED
1493,355,6,5,2025-11-16,SHIPPED
1494,417,50,4,2025-12-20,CANCELLED
1495,922,19,5,2025-11-13,DELIVERED
1496,193,41,5,2025-11-17,CANCELLED
1497,238,16,3,2025-11-19,DELIVERED
1498,449,26,3,2025-10-26,SHIPPED
1499,274,22,2,2025-11-14,PENDING
1500,874,31,2,2025-10-30,DELIVERED
1501,787,3,4,2025-12-10,SHIPPED
1502,454,27,5,2025-10-24,PENDING
1503,309,28,4,2025-10-27,PENDING
1504,3,7,1,2025-11-20,SHIPPED
1505,19,10,1,2025-11-29,SHIPPED
1506,688,46,1,2025-12-06,DELIVERED
1507,229,12,1,2025-11-18,PENDING
1508,343,15,5,2025-12-11,DELIVERED
1509,159,7,1,2025-10-29,CANCELLED
1510,357,28,2,2025-12-09,PENDING
1511,808,31,2,2025-12-08,DELIVERED
1512,642,26,3,2025-11-02,SHIPPED
1513,678,8,1,2025-12-14,SHIPPED
1514,448,29,2,2025-10-21,PENDING
1515,453,24,1,2025-11-04,DELIVERED
1516,15,20,4,2025-10-25,DELIVERED
1517,792,12,1,2025-11-18,SHIPPED
1518,445,13,5,2025-11-27,CANCELLED
1519,99,34,3,2025-10-28,DELIVERED
1520,232,24,2,2025-11-27,PENDING
1521,488,11,3,2025-11-25,CANCELLED
1522,111,40,1,2025-12-17,PENDING
1523,301,19,1,2025-12-01,PENDING
1524,420,49,4,2025-11-01,CANCELLED
1525,91,47,2,2025-11-10,CANCELLED
1526,754,36,3,2025-12-09,DELIVERED
1527,873,23,4,2025-12-12,CANCELLED
1528,599,13,4,2025-11-29,CANCELLED
1529,690,5,5,2025-12-11,DELIVERED
1530,911,36,1,2025-12-02,SHIPPED
1531,430,16,3,2025-11-14,DELIVERED
1532,334,19,5,2025-10-28,DELIVERED
1533,903,46,4,2025-11-05,DELIVERED
1534,441,49,2,2025-11-10,CANCELLED
1535,222,20,1,2025-10-29,SHIPPED
1536,967,31,1,2025-12-11,PENDING
1537,279,49,1,2025-10-27,SHIPPED
1538,69,20,3,2025-11-24,DELIVERED
1539,519,7,4,2025-11-10,DELIVERED
1540,326,6,2,2025-11-22,SHIPPED
1541,178,38,3,2025-11-11,CANCELLED
1542,995,36,4,2025-11-05,DELIVERED
1543,569,3,2,2025-10-26,PENDING
1544,276,1,3,2025-12-13,PENDING
1545,26,39,3,2025-12-19,DELIVERED
1546,252,46,2,2025-10-28,DELIVERED
1547,169,42,5,2025-11-10,CANCELLED
1548,924,17,3,2025-12-07,SHIPPED
1549,880,4,1,2025-12-07,SHIPPED
1550,3,23,2,2025-11-18,CANCELLED
1551,103,33,1,2025-10-21,SHIPPED
1552,507,4,1,2025-11-02,SHIPPED
1553,364,19,5,2025-11-14,PENDING
1554,275,39,3,2025-12-03,PENDING
1555,454,47,1,2025-11-18,CANCELLED
1556,300,1,2,2025-12-02,CANCELLED
1557,127,16,4,2025-11-01,CANCELLED
1558,275,45,4,2025-11-12,SHIPPED
1559,781,6,1,2025-12-02,SHIPPED
1560,989,20,2,2025-12-12,SHIPPED
1561,218,17,3,2025-12-05,SHIPPED
1562,672,21,2,2025-11-22,SHIPPED
1563,84,33,4,2025-11-09,DELIVERED
1564,718,16,5,2025-12-13,PENDING
1565,490,2,4,2025-12-12,CANCELLED
1566,380,17,1,2025-11-25,PENDING
1567,53,8,2,2025-12-20,SHIPPED
1568,546,8,2,2025-12-05,SHIPPED
1569,672,34,4,2025-11-18,
1570,33,8,5,2025-11-07,DELIVERED
1571,114,35,1,2025-12-01,SHIPPED
1572,634,17,3,2025-12-08,DELIVERED
1573,587,45,3,2025-11-18,SHIPPED
1574,632,12,2,2025-11-10,SHIPPED
1575,937,21,3,2025-11-17,DELIVERED
1576,775,48,5,2025-12-17,SHIPPED
1577,430,2,1,2025-11-14,CANCELLED
1578,62,49,2,2025-12-03,PENDING
1579,652,10,2,2025-11-03,PENDING
1580,410,42,5,2025-11-23,SHIPPED
1581,29,6,2,2025-10-27,CANCELLED
1582,265,6,4,2025-11-17,CANCELLED
1583,838,40,5,2025-11-05,CANCELLED
1584,828,19,4,2025-12-18,PENDING
1585,89,47,4,2025-12-14,CANCELLED
1586,875,3,2,2025-11-25,PENDING
1587,631,34,5,2025-11-02,DELIVERED
1588,111,20,4,2025-11-14,DELIVERED
1589,218,27,1,2025-11-25,DELIVERED
1590,556,23,2,2025-11-01,SHIPPED
1591,819,27,1,2025-12-17,PENDING
1592,501,28,2,2025-12-13,SHIPPED
1593,361,30,1,2025-11-12,PENDING
1594,220,38,4,2025-11-07,CANCELLED
1595,999999,28,3,2025-11-28,CANCELLED
1596,585,7,2,2025-11-10,CANCELLED
1597,190,41,4,2025-12-07,DELIVERED
1598,718,11,3,2025-11-14,CANCELLED
1599,362,14,2,2025-11-02,PENDING
1600,424,3,3,2025-12-19,PENDING
1601,615,48,2,2025-12-05,DELIVERED
1602,781,24,1,2025-12-03,DELIVERED
1603,106,28,3,2025-10-29,PENDING
1604,704,44,3,2025-10-21,DELIVERED
1605,905,14,3,2025-11-28,CANCELLED
1606,431,12,5,2025-11-14,PENDING
1607,797,32,5,2025-10-21,PENDING
1608,405,11,2,2025-12-16,SHIPPED
1609,349,25,5,2025-12-01,DELIVERED
1610,182,24,1,2025-12-20,CANCELLED
1611,661,5,4,2025-12-13,DELIVERED
1612,731,25,4,2025-11-26,SHIPPED
1613,999999,42,2,2025-12-03,CANCELLED
1614,660,43,2,2025-12-03,DELIVERED
1615,963,7,4,2025-11-10,SHIPPED
1616,631,37,2,2025-11-22,CANCELLED
1617,931,2,1,2025-10-25,PENDING
1618,436,44,4,2025-11-30,DELIVERED
1619,620,2,5,2025-10-24,DELIVERED
1620,546,36,3,2025-11-25,DELIVERED
1621,996,9,1,2025-10-26,DELIVERED
1622,174,3,4,2025-11-07,SHIPPED
1623,907,21,3,2025-10-30,DELIVERED
1624,449,5,2,2025-12-03,
1625,461,49,2,2025-11-26,PENDING
1626,415,16,4,2025-10-31,DELIVERED
1627,462,5,1,2025-12-08,DELIVERED
1628,309,38,1,2025-11-08,PENDING
1629,583,18,2,2025-12-15,SHIPPED
1630,38,35,5,2025-11-30,DELIVERED
1631,858,17,4,2025-11-26,CANCELLED
1632,794,25,5,2025-11-16,SHIPPED
1633,743,40,4,2025-10-22,CANCELLED
1634,792,25,4,2025-11-06,CANCELLED
1635,939,12,5,2025-12-06,PENDING
1636,937,14,4,2025-10-25,CANCELLED
1637,968,10,4,2025-11-26,
1638,999999,37,4,2025-10-31,DELIVERED
1639,109,5,1,2025-11-11,DELIVERED
1640,822,1,4,2025-12-19,PENDING
1641,20,34,3,2025-10-27,CANCELLED
1642,458,25,4,2025-11-30,PENDING
1643,639,24,2,2025-12-05,PENDING
1644,984,27,1,2025-12-02,DELIVERED
1645,414,6,1,2025-12-06,DELIVERED
1646,71,1,5,2025-11-17,DELIVERED
1647,487,21,4,2025-12-12,DELIVERED
1648,32,21,5,2025-10-25,DELIVERED
1649,672,19,2,2025-12-20,PENDING
1650,443,5,2,2025-10-23,PENDING
1651,406,15,2,2025-11-17,PENDING
1652,40,44,3,2025-11-27,PENDING
1653,1,46,2,2025-12-02,PENDING
1654,130,40,5,2025-12-13,CANCELLED
1655,675,37,3,2025-11-17,PENDING
1656,189,39,3,2025-12-19,CANCELLED
1657,178,18,3,2025-12-11,SHIPPED
1658,792,35,4,2025-11-07,PENDING
1659,917,34,2,2025-12-15,SHIPPED
1660,819,50,1,2025-11-29,SHIPPED
1661,523,30,3,2025-10-23,DELIVERED
1662,771,43,3,2025-11-17,SHIPPED
1663,183,48,2,2025-11-24,PENDING
1664,310,36,5,2025-11-26,SHIPPED
1665,797,10,3,2025-12-15,CANCELLED
1666,484,43,1,2025-11-22,DELIVERED
1667,457,10,3,2025-11-27,PENDING
1668,391,44,2,2025-11-03,CANCELLED
1669,530,12,1,2025-11-12,CANCELLED
1670,41,1,3,2025-11-19,SHIPPED
1671,505,15,5,2025-12-14,PENDING
1672,447,41,2,2025-11-19,DELIVERED
1673,788,44,4,2025-12-15,CANCELLED
1674,545,29,5,2025-11-10,CANCELLED
1675,641,3,1,2025-12-16,SHIPPED
1676,230,48,2,2025-12-13,CANCELLED
1677,521,24,5,2025-12-14,PENDING
1678,259,8,5,2025-12-05,DELIVERED
1679,45,2,5,2025-12-09,PENDING
1680,854,27,2,2025-11-17,CANCELLED
1681,770,24,5,2025-12-09,SHIPPED
1682,428,2,2,2025-11-07,DELIVERED
1683,411,44,2,2025-11-25,PENDING
1684,711,20,1,2025-12-05,SHIPPED
1685,571,7,1,2025-12-07,CANCELLED
1686,837,23,4,2025-10-26,PENDING
1687,714,48,4,2025-10-24,CANCELLED
1688,386,1,2,2025-11-02,CANCELLED
1689,38,41,4,2025-11-06,CANCELLED
1690,374,15,4,2025-12-10,CANCELLED
1691,565,14,5,2025-11-11,PENDING
1692,391,1,3,2025-10-23,CANCELLED
1693,40,12,1,2025-11-16,CANCELLED
1694,856,35,5,2025-11-27,SHIPPED
1695,277,14,4,2025-10-21,PENDING
1696,273,39,1,2025-10-24,SHIPPED
1697,376,38,1,2025-11-20,SHIPPED
1698,131,13,5,2025-10-26,SHIPPED
1699,395,21,5,2025-12-03,DELIVERED
1700,603,33,5,2025-12-09,SHIPPED
1701,365,19,2,2025-11-29,CANCELLED
1702,493,19,2,2025-11-18,CANCELLED
1703,839,35,3,2025-11-20,SHIPPED
1704,122,10,3,2025-11-12,DELIVERED
1705,723,14,5,2025-12-04,DELIVERED
1706,428,10,3,2025-11-28,PENDING
1707,63,44,2,2025-10-23,CANCELLED
1708,591,21,2,2025-10-21,SHIPPED
1709,768,27,1,2025-11-25,PENDING
1710,783,27,1,2025-11-01,PENDING
1711,220,13,5,2025-11-06,SHIPPED
1712,953,42,4,2025-12-17,SHIPPED
1713,644,48,1,2025-10-23,CANCELLED
1714,255,44,2,2025-11-21,DELIVERED
1715,978,22,5,2025-11-06,SHIPPED
1716,604,36,4,2025-11-05,SHIPPED
1717,244,44,1,2025-11-23,PENDING
1718,152,44,4,2025-11-12,CANCELLED
1719,53,34,3,2025-10-23,SHIPPED
1720,248,24,5,2025-10-26,PENDING
1721,162,30,3,2025-12-04,DELIVERED
1722,830,39,5,2025-11-11,PENDING
1723,466,44,1,2025-12-16,DELIVERED
1724,508,4,5,2025-11-14,PENDING
1725,686,27,2,2025-12-02,DELIVERED
1726,158,37,4,2025-12-12,SHIPPED
1727,94,44,3,2025-11-19,CANCELLED
1728,757,42,1,2025-12-04,PENDING
1729,29,4,5,2025-12-02,DELIVERED
1730,927,42,1,2025-12-17,SHIPPED
1731,862,11,2,2025-11-18,PENDING
1732,601,29,5,2025-11-29,CANCELLED
1733,424,50,5,2025-11-16,DELIVERED
1734,296,13,5,2025-12-08,CANCELLED
1735,812,44,1,2025-12-18,CANCELLED
1736,868,32,5,2025-11-07,SHIPPED
1737,431,5,5,2025-11-14,SHIPPED
1738,541,27,1,2025-11-20,DELIVERED
1739,79,19,1,2025-11-07,SHIPPED
1740,124,50,5,2025-12-16,DELIVERED
1741,601,44,3,2025-11-16,DELIVERED
1742,844,6,1,2025-11-22,SHIPPED
1743,302,44,1,2025-11-28,DELIVERED
1744,999999,24,4,2025-11-16,SHIPPED
1745,308,27,4,2025-11-07,SHIPPED
1746,756,39,5,2025-12-16,DELIVERED
1747,704,45,4,2025-12-20,SHIPPED
1748,374,49,3,2025-11-07,DELIVERED
1749,143,19,3,2025-11-08,CANCELLED
1750,875,19,4,2025-11-21,SHIPPED
1751,332,18,1,2025-10-31,PENDING
1752,864,23,1,2025-11-08,CANCELLED
1753,595,13,5,2025-11-06,CANCELLED
1754,449,48,4,2025-11-29,DELIVERED
1755,330,20,5,2025-11-27,PENDING
1756,673,37,2,2025-12-14,PENDING
1757,289,10,5,2025-11-01,DELIVERED
1758,213,27,5,2025-11-05,SHIPPED
1759,831,45,4,2025-12-12,PENDING
1760,83,46,3,2025-11-01,PENDING
1761,155,27,5,2025-12-20,CANCELLED
1762,406,4,5,2025-10-27,CANCELLED
1763,91,39,4,2025-11-25,CANCELLED
1764,373,26,3,2025-11-08,DELIVERED
1765,954,50,1,2025-10-27,DELIVERED
1766,388,48,2,2025-11-24,DELIVERED
1767,911,42,2,2025-11-15,SHIPPED
1768,463,34,4,2025-11-12,SHIPPED
1769,814,49,4,2025-11-29,SHIPPED
1770,745,25,2,2025-11-11,CANCELLED
1771,86,21,3,2025-12-16,DELIVERED
1772,239,15,4,2025-12-06,DELIVERED
1773,668,28,1,2025-11-24,CANCELLED
1774,845,18,2,2025-10-29,SHIPPED
1775,308,41,4,2025-11-03,CANCELLED
1776,75,31,2,2025-12-15,DELIVERED
1777,753,33,2,2025-12-08,DELIVERED
1778,44,40,1,2025-10-31,SHIPPED
1779,296,18,1,2025-11-18,CANCELLED
1780,148,14,4,2025-10-29,DELIVERED
1781,840,7,5,2025-12-17,SHIPPED
1782,417,49,4,2025-12-01,DELIVERED
1783,993,29,5,2025-11-28,CANCELLED
1784,329,3,1,2025-11-03,DELIVERED
1785,52,13,5,2025-11-21,DELIVERED
1786,758,32,5,2025-11-10,PENDING
1787,156,9,2,2025-12-20,DELIVERED
1788,237,33,2,2025-11-06,PENDING
1789,826,34,3,2025-12-03,CANCELLED
1790,753,3,2,2025-12-08,CANCELLED
1791,658,21,4,2025-11-01,DELIVERED
1792,159,3,5,2025-11-06,SHIPPED
1793,443,39,4,2025-11-28,CANCELLED
1794,653,7,4,2025-10-27,DELIVERED
1795,817,24,1,2025-10-24,PENDING
1796,796,48,1,2025-11-15,CANCELLED
1797,893,16,3,2025-12-02,SHIPPED
1798,293,46,3,2025-10-22,CANCELLED
1799,106,24,4,2025-10-22,CANCELLED
1800,770,11,2,2025-11-04,PENDING
1801,397,3,5,2025-10-27,DELIVERED
1802,926,35,2,2025-11-07,DELIVERED
1803,322,10,4,2025-10-26,PENDING
1804,216,30,1,2025-12-07,PENDING
1805,77,15,1,2025-12-05,CANCELLED
1806,330,4,1,2025-12-04,DELIVERED
1807,290,30,5,2025-11-19,CANCELLED
1808,244,30,5,2025-12-14,PENDING
1809,988,34,2,2025-12-02,PENDING
1810,244,27,5,2025-10-26,DELIVERED
1811,483,34,2,2025-11-14,CANCELLED
1812,904,29,5,2025-11-30,PENDING
1813,820,1,1,2025-10-26,SHIPPED
1814,762,32,2,2025-10-25,DELIVERED
1815,857,26,2,2025-11-07,CANCELLED
1816,15,5,1,2025-10-31,PENDING
1817,318,47,3,2025-11-07,PENDING
1818,812,36,4,2025-12-19,DELIVERED
1819,377,48,2,2025-10-21,PENDING
1820,287,33,4,2025-11-30,DELIVERED
1821,802,16,4,2025-11-20,CANCELLED
1822,673,15,4,2025-11-20,CANCELLED
1823,434,8,2,2025-10-25,CANCELLED
1824,321,18,3,2025-10-22,CANCELLED
1825,747,42,5,2025-12-01,CANCELLED
1826,64,18,2,2025-11-09,SHIPPED
1827,396,18,3,2025-11-23,DELIVERED
1828,853,42,1,2025-12-18,SHIPPED
1829,492,32,3,2025-10-30,SHIPPED
1830,882,32,4,2025-11-26,DELIVERED
1831,863,34,5,2025-11-29,DELIVERED
1832,210,49,3,2025-12-12,SHIPPED
1833,241,21,2,2025-11-16,PENDING
1834,223,14,3,2025-11-10,SHIPPED
1835,979,12,1,2025-11-26,DELIVERED
1836,563,36,1,2025-11-17,DELIVERED
1837,740,7,5,2025-12-16,PENDING
1838,309,16,5,2025-11-17,PENDING
1839,680,10,5,2025-11-30,SHIPPED
1840,918,35,1,2025-12-16,PENDING
1841,233,37,1,2025-11-18,CANCELLED
1842,865,31,1,2025-11-29,SHIPPED
1843,988,28,4,2025-12-08,PENDING
1844,113,20,3,2025-12-10,CANCELLED
1845,562,23,4,2025-12-01,CANCELLED
1846,44,48,4,2025-10-31,DELIVERED
1847,922,47,4,2025-12-06,PENDING
1848,990,29,1,2025-12-07,SHIPPED
1849,145,43,1,2025-12-14,CANCELLED
1850,286,29,1,2025-11-02,DELIVERED
1851,861,44,1,2025-12-11,SHIPPED
1852,24,21,5,2025-11-11,
1853,911,46,3,2025-10-28,DELIVERED
1854,637,13,4,2025-12-13,PENDING
1855,714,21,3,2025-11-12,PENDING
1856,829,23,4,2025-12-05,DELIVERED
1857,20,33,2,2025-11-17,CANCELLED
1858,802,4,3,2025-11-23,SHIPPED
1859,872,32,4,2025-11-30,SHIPPED
1860,702,29,3,2025-11-20,DELIVERED
1861,138,31,3,2025-11-03,DELIVERED
1862,10,34,4,2025-10-21,DELIVERED
1863,581,8,4,2025-11-28,CANCELLED
1864,75,36,5,2025-10-30,DELIVERED
1865,350,23,4,2025-11-14,SHIPPED
1866,699,10,3,2025-11-17,DELIVERED
1867,890,24,2,2025-10-23,CANCELLED
1868,440,39,4,2025-10-23,SHIPPED
1869,447,32,4,2025-12-05,CANCELLED
1870,118,38,4,2025-10-25,SHIPPED
1871,484,35,5,2025-11-24,DELIVERED
1872,309,45,5,2025-12-20,SHIPPED
1873,526,29,4,2025-10-27,PENDING
1874,427,21,4,2025-12-09,CANCELLED
1875,662,22,1,2025-12-12,SHIPPED
1876,414,22,1,2025-11-07,PENDING
1877,361,20,2,2025-11-23,PENDING
1878,525,26,3,2025-12-16,PENDING
1879,71,46,2,2025-12-13,CANCELLED
1880,696,21,3,2025-11-15,PENDING
1881,798,43,1,2025-12-12,SHIPPED
1882,944,7,3,2025-12-14,PENDING
1883,797,15,5,2025-10-22,CANCELLED
1884,58,30,5,2025-11-19,CANCELLED
1885,825,5,3,2025-12-01,CANCELLED
1886,661,3,3,2025-12-02,SHIPPED
1887,495,41,2,2025-11-06,CANCELLED
1888,849,25,3,2025-10-26,CANCELLED
1889,858,43,4,2025-12-01,PENDING
1890,367,3,2,2025-11-11,CANCELLED
1891,633,29,3,2025-10-21,CANCELLED
1892,517,18,1,2025-11-09,SHIPPED
1893,347,39,4,2025-10-31,DELIVERED
1894,457,16,5,2025-11-01,SHIPPED
1895,342,17,3,2025-11-17,DELIVERED
1896,85,12,5,2025-11-30,CANCELLED
1897,215,50,4,2025-10-29,CANCELLED
1898,122,48,1,2025-11-05,PENDING
1899,230,8,2,2025-11-28,PENDING
1900,525,40,1,2025-10-21,CANCELLED
1901,226,47,5,2025-11-06,SHIPPED
1902,446,8,1,2025-10-22,CANCELLED
1903,492,17,4,2025-11-09,DELIVERED
1904,259,6,5,2025-11-24,PENDING
1905,501,38,3,2025-12-01,CANCELLED
1906,306,26,3,2025-11-01,DELIVERED
1907,463,37,4,2025-12-07,PENDING
1908,432,14,3,2025-12-10,SHIPPED
1909,471,41,3,2025-12-04,PENDING
